frame,motions,detections,frame_motions,frame_detections
1460,"(422.0, 95.0, 39.0, 25.0)","(0, 0, 0, 0)","[(422, 95, 39, 25)]",[]
1461,"(419.0, 93.0, 42.0, 26.0)","(0, 0, 0, 0)","[(419, 93, 42, 26)]",[]
1462,"(0, 0, 0, 0)","(0, 0, 0, 0)",[],[]
1463,"(421.0, 96.0, 38.0, 22.0)","(0, 0, 0, 0)","[(421, 96, 38, 22)]",[]
1464,"(0, 0, 0, 0)","(0, 0, 0, 0)",[],[]
1465,"(0, 0, 0, 0)","(0, 0, 0, 0)",[],[]
1466,"(459.0, 90.0, 29.0, 19.0)","(0, 0, 0, 0)","[(459, 90, 29, 19)]",[]
1467,"(0, 0, 0, 0)","(0, 0, 0, 0)",[],[]
1468,"(0, 0, 0, 0)","(0, 0, 0, 0)",[],[]
1469,"(0, 0, 0, 0)","(0, 0, 0, 0)",[],[]
1470,"(0, 0, 0, 0)","(0, 0, 0, 0)",[],[]
1471,"(0, 0, 0, 0)","(0, 0, 0, 0)",[],[]
1472,"(0, 0, 0, 0)","(0, 0, 0, 0)",[],[]
1473,"(0, 0, 0, 0)","(0, 0, 0, 0)",[],[]
1474,"(0, 0, 0, 0)","(0, 0, 0, 0)",[],[]
1475,"(0, 0, 0, 0)","(0, 0, 0, 0)",[],[]
1476,"(0, 0, 0, 0)","(0, 0, 0, 0)",[],[]
1477,"(0, 0, 0, 0)","(0, 0, 0, 0)",[],[]
1478,"(0, 0, 0, 0)","(0, 0, 0, 0)",[],[]
1479,"(0, 0, 0, 0)","(0, 0, 0, 0)",[],[]
1480,"(448.0, 56.5, 37.5, 25.0)","(0, 0, 0, 0)","[(463, 89, 26, 20), (433, 24, 49, 30)]",[]
1481,"(438.0, 25.0, 44.0, 20.0)","(0, 0, 0, 0)","[(438, 25, 44, 20)]",[]
1482,"(465.0, 85.0, 26.0, 23.0)","(0, 0, 0, 0)","[(465, 85, 26, 23)]",[]
1483,"(450.0, 55.5, 37.5, 23.5)","(0, 0, 0, 0)","[(464, 86, 27, 22), (436, 25, 48, 25)]",[]
1484,"(0, 0, 0, 0)","(0, 0, 0, 0)",[],[]
1485,"(0, 0, 0, 0)","(0, 0, 0, 0)",[],[]
1486,"(388.0, 45.0, 24.0, 34.0)","(0, 0, 0, 0)","[(388, 45, 24, 34)]",[]
1487,"(387.0, 48.0, 24.0, 31.0)","(0, 0, 0, 0)","[(387, 48, 24, 31)]",[]
1488,"(0, 0, 0, 0)","(0, 0, 0, 0)",[],[]
1489,"(463.0, 91.0, 33.0, 20.0)","(0, 0, 0, 0)","[(463, 91, 33, 20)]",[]
1490,"(438.0, 88.0, 56.0, 23.0)","(0, 0, 0, 0)","[(438, 88, 56, 23)]",[]
1491,"(441.6666666666667, 67.33333333333333, 35.666666666666664, 21.0)","(0, 0, 0, 0)","[(464, 90, 28, 18), (429, 88, 40, 21), (432, 24, 39, 24)]",[]
1492,"(447.0, 89.0, 33.0, 18.5)","(0, 0, 0, 0)","[(466, 90, 26, 19), (428, 88, 40, 18)]",[]
1493,"(418.3333333333333, 80.0, 34.333333333333336, 18.0)","(0, 0, 0, 0)","[(465, 90, 25, 20), (417, 90, 39, 16), (373, 60, 39, 18)]",[]
1494,"(438.5, 84.0, 35.5, 22.5)","(0, 0, 0, 0)","[(465, 86, 28, 22), (412, 82, 43, 23)]",[]
1495,"(439.0, 84.0, 32.0, 22.0)","(0, 0, 0, 0)","[(466, 86, 24, 22), (412, 82, 40, 22)]",[]
1496,"(0, 0, 0, 0)","(0, 0, 0, 0)",[],[]
1497,"(0, 0, 0, 0)","(0, 0, 0, 0)",[],[]
1498,"(0, 0, 0, 0)","(0, 0, 0, 0)",[],[]
1499,"(417.0, 24.0, 60.0, 24.0)","(0, 0, 0, 0)","[(417, 24, 60, 24)]",[]
1500,"(404.0, 60.5, 21.5, 30.0)","(0, 0, 0, 0)","[(414, 80, 21, 22), (394, 41, 22, 38)]",[]
1501,"(403.5, 52.0, 32.0, 37.5)","(0, 0, 0, 0)","[(412, 76, 23, 24), (395, 28, 41, 51)]",[]
1502,"(403.0, 51.0, 37.0, 37.0)","(0, 0, 0, 0)","[(412, 76, 22, 25), (394, 26, 52, 49)]",[]
1503,"(404.5, 51.5, 32.5, 34.5)","(0, 0, 0, 0)","[(412, 75, 21, 26), (397, 28, 44, 43)]",[]
1504,"(406.5, 51.0, 29.0, 34.5)","(0, 0, 0, 0)","[(412, 74, 19, 27), (401, 28, 39, 42)]",[]
1505,"(407.5, 52.0, 22.5, 33.0)","(0, 0, 0, 0)","[(412, 72, 18, 29), (403, 32, 27, 37)]",[]
1506,"(408.0, 56.0, 22.0, 27.5)","(0, 0, 0, 0)","[(410, 69, 21, 28), (406, 43, 23, 27)]",[]
1507,"(401.0, 34.0, 36.0, 63.0)","(0, 0, 0, 0)","[(401, 34, 36, 63)]",[]
1508,"(409.0, 50.5, 27.0, 38.0)","(0, 0, 0, 0)","[(416, 68, 24, 31), (402, 33, 30, 45)]",[]
1509,"(411.0, 48.5, 27.5, 34.5)","(0, 0, 0, 0)","[(416, 68, 24, 30), (406, 29, 31, 39)]",[]
1510,"(415.0, 68.0, 24.0, 29.0)","(0, 0, 0, 0)","[(415, 68, 24, 29)]",[]
1511,"(416.0, 70.0, 23.0, 29.0)","(0, 0, 0, 0)","[(416, 70, 23, 29)]",[]
1512,"(415.0, 67.0, 25.0, 32.0)","(0, 0, 0, 0)","[(415, 67, 25, 32)]",[]
1513,"(414.0, 66.0, 27.0, 32.0)","(0, 0, 0, 0)","[(414, 66, 27, 32)]",[]
1514,"(412.0, 65.0, 29.0, 35.0)","(0, 0, 0, 0)","[(412, 65, 29, 35)]",[]
1515,"(415.0, 56.0, 28.0, 44.0)","(0, 0, 0, 0)","[(415, 56, 28, 44)]",[]
1516,"(414.0, 55.0, 39.0, 46.0)","(0, 0, 0, 0)","[(414, 55, 39, 46)]",[]
1517,"(413.0, 53.0, 31.0, 46.0)","(0, 0, 0, 0)","[(413, 53, 31, 46)]",[]
1518,"(426.0, 39.0, 34.5, 37.0)","(0, 0, 0, 0)","[(413, 54, 44, 48), (439, 24, 25, 26)]",[]
1519,"(427.0, 38.5, 35.0, 38.5)","(0, 0, 0, 0)","[(414, 54, 44, 50), (440, 23, 26, 27)]",[]
1520,"(413.0, 58.0, 26.0, 40.0)","(0, 0, 0, 0)","[(413, 58, 26, 40)]",[]
1521,"(0, 0, 0, 0)","(0, 0, 0, 0)",[],[]
1522,"(0, 0, 0, 0)","(0, 0, 0, 0)",[],[]
1523,"(0, 0, 0, 0)","(0, 0, 0, 0)",[],[]
1524,"(0, 0, 0, 0)","(0, 0, 0, 0)",[],[]
1525,"(0, 0, 0, 0)","(0, 0, 0, 0)",[],[]
1526,"(0, 0, 0, 0)","(0, 0, 0, 0)",[],[]
1527,"(0, 0, 0, 0)","(0, 0, 0, 0)",[],[]
1528,"(0, 0, 0, 0)","(0, 0, 0, 0)",[],[]
1529,"(0, 0, 0, 0)","(0, 0, 0, 0)",[],[]
1530,"(0, 0, 0, 0)","(0, 0, 0, 0)",[],[]
1531,"(457.0, 98.0, 27.0, 18.0)","(0, 0, 0, 0)","[(457, 98, 27, 18)]",[]
1532,"(457.0, 94.0, 27.0, 21.0)","(0, 0, 0, 0)","[(457, 94, 27, 21)]",[]
1533,"(0, 0, 0, 0)","(0, 0, 0, 0)",[],[]
1534,"(0, 0, 0, 0)","(0, 0, 0, 0)",[],[]
1535,"(0, 0, 0, 0)","(0, 0, 0, 0)",[],[]
1536,"(0, 0, 0, 0)","(0, 0, 0, 0)",[],[]
1537,"(416.0, 69.0, 26.0, 33.0)","(0, 0, 0, 0)","[(416, 69, 26, 33)]",[]
1538,"(417.0, 69.0, 26.0, 33.0)","(0, 0, 0, 0)","[(417, 69, 26, 33)]",[]
1539,"(416.0, 57.0, 30.0, 46.0)","(0, 0, 0, 0)","[(416, 57, 30, 46)]",[]
1540,"(415.0, 57.0, 34.0, 46.0)","(0, 0, 0, 0)","[(415, 57, 34, 46)]",[]
1541,"(427.0, 39.5, 35.0, 36.0)","(0, 0, 0, 0)","[(413, 54, 46, 49), (441, 25, 24, 23)]",[]
1542,"(426.5, 39.0, 36.0, 35.5)","(0, 0, 0, 0)","[(413, 54, 46, 49), (440, 24, 26, 22)]",[]
1543,"(0, 0, 0, 0)","(0, 0, 0, 0)",[],[]
1544,"(0, 0, 0, 0)","(0, 0, 0, 0)",[],[]
1545,"(0, 0, 0, 0)","(0, 0, 0, 0)",[],[]
1546,"(0, 0, 0, 0)","(0, 0, 0, 0)",[],[]
1547,"(0, 0, 0, 0)","(0, 0, 0, 0)",[],[]
1548,"(0, 0, 0, 0)","(0, 0, 0, 0)",[],[]
1549,"(413.0, 54.0, 23.0, 37.0)","(0, 0, 0, 0)","[(413, 54, 23, 37)]",[]
1550,"(413.0, 53.0, 25.0, 38.0)","(0, 0, 0, 0)","[(413, 53, 25, 38)]",[]
1551,"(0, 0, 0, 0)","(0, 0, 0, 0)",[],[]
1552,"(0, 0, 0, 0)","(0, 0, 0, 0)",[],[]
1553,"(0, 0, 0, 0)","(0, 0, 0, 0)",[],[]
1554,"(0, 0, 0, 0)","(0, 0, 0, 0)",[],[]
1555,"(0, 0, 0, 0)","(0, 0, 0, 0)",[],[]
1556,"(0, 0, 0, 0)","(0, 0, 0, 0)",[],[]
1557,"(0, 0, 0, 0)","(0, 0, 0, 0)",[],[]
1558,"(0, 0, 0, 0)","(0, 0, 0, 0)",[],[]
1559,"(0, 0, 0, 0)","(0, 0, 0, 0)",[],[]
1560,"(0, 0, 0, 0)","(0, 0, 0, 0)",[],[]
1561,"(0, 0, 0, 0)","(0, 0, 0, 0)",[],[]
1562,"(0, 0, 0, 0)","(0, 0, 0, 0)",[],[]
1563,"(0, 0, 0, 0)","(0, 0, 0, 0)",[],[]
1564,"(0, 0, 0, 0)","(0, 0, 0, 0)",[],[]
